2грамма	частота
аю	0.0011134635710229725
жд	0.0011046697632036842
щи	0.0010975509663975938
яд	0.0010937821916178988
рн	0.0010753570704727235
ву	0.0010560944438209492
мп	0.0010544194328077515
оя	0.0010447881194818643
ыт	0.0010347380534026778
дл	0.0010213379652970957
ьп	0.0010163129322575024
уш	0.0010096128882047114
иг	0.0010087753826981125
уб	0.0010079378771915136
пл	9.941190363326321E-4
лн	9.865814867732422E-4
пу	9.823939592402478E-4
чн	9.819752064869484E-4
кн	9.8071894822705E-4
ца	9.765314206940558E-4
сс	9.669001073681711E-4
вп	9.581062995488852E-4
як	9.497312444828985E-4
би	9.493124917295992E-4
зе	9.451249641966059E-4
см	9.442874586900072E-4
кт	9.380061673905173E-4
нв	9.359124036240206E-4
ур	9.329811343509253E-4
аш	9.308873705844286E-4
мв	9.216748100118433E-4
йп	9.18743540738748E-4
нт	9.082747219062647E-4
ьо	9.061809581397681E-4
ям	8.952933865539855E-4
еш	8.944558810473868E-4
кл	8.940371282940875E-4
зо	8.651431883164336E-4
лы	8.60536908030141E-4
вт	8.550931222372496E-4
лк	8.52999358470753E-4
дь	8.488118309377597E-4
ют	8.433680451448684E-4
йв	8.341554845722831E-4
рт	8.278741932727931E-4
тт	8.270366877661944E-4
ын	8.190803854535071E-4
ды	8.048427918413299E-4
яо	7.985615005418399E-4
ьм	7.973052422819419E-4
йт	7.910239509824519E-4
ги	7.864176706961593E-4
иж	7.80973884903268E-4
ох	7.805551321499686E-4
ау	7.64642527524594E-4
ып	7.608737527449001E-4
вк	7.571049779652061E-4
иш	7.566862252119068E-4
ьи	7.558487197053081E-4
нп	7.558487197053081E-4
еу	7.449611481195255E-4
нк	7.370048458068382E-4
яи	7.365860930535388E-4
ех	7.290485434941509E-4
ещ	7.198359829215656E-4
вз	7.160672081418716E-4
йк	7.122984333621776E-4
оу	7.11460927855579E-4
ке	7.093671640890823E-4
рд	7.060171420626876E-4
тп	6.97642086996701E-4
рь	6.972233342434017E-4
лв	6.959670759835037E-4
мя	6.959670759835037E-4
йд	6.846607516444217E-4
юд	6.800544713581291E-4
вд	6.746106855652378E-4
чу	6.733544273053398E-4
гн	6.620481029662578E-4
кв	6.595355864464619E-4
мк	6.591168336931625E-4
лп	6.490667676139786E-4
ци	6.473917566007812E-4
яз	6.452979928342846E-4
ющ	6.440417345743866E-4
шк	6.289666354556107E-4
ыр	6.239416024160187E-4
шл	6.189165693764267E-4
ай	6.176603111165287E-4
ьж	6.143102890901341E-4
йи	6.134727835835354E-4
ыш	6.113790198170387E-4
ью	6.097040088038414E-4
дс	6.034227175043514E-4
кс	5.963039206982628E-4
ьт	5.954664151916642E-4
нд	5.866726073723782E-4
йо	5.862538546190789E-4
ща	5.854163491124802E-4
тя	5.757850357865956E-4
хв	5.690849917338063E-4
уи	5.682474862272076E-4
ьб	5.674099807206089E-4
гу	5.619661949277176E-4
ьш	5.615474421744183E-4
сч	5.590349256546223E-4
зи	5.540098926150303E-4
ьд	5.410285572627511E-4
хи	5.318159966901658E-4
ья	5.272097164038731E-4
ьч	5.226034361175805E-4
хс	5.221846833642812E-4
уо	5.184159085845872E-4
нц	5.171596503246892E-4
ха	5.138096282982945E-4
рж	5.129721227916959E-4
ух	5.121346172850972E-4
рв	5.104596062718999E-4
йм	5.087845952587025E-4
юб	5.066908314922059E-4
рс	5.025033039592126E-4
мб	4.974782709196206E-4
зр	4.966407654130219E-4
хп	4.949657543998246E-4
яе	4.941282488932259E-4
зы	4.911969796201306E-4
яб	4.882657103470353E-4
зм	4.882657103470353E-4
лж	4.86590699333838E-4
рм	4.8533444107394E-4
уз	4.8491568832064065E-4
вя	4.8198441904754533E-4
тд	4.736093639815587E-4
ущ	4.736093639815587E-4
зу	4.736093639815587E-4
яч	4.698405892018647E-4
ык	4.669093199287694E-4
ьз	4.656530616688714E-4
ец	4.643968034089734E-4
бя	4.5979052312268077E-4
шь	4.5853426486278277E-4
аэ	4.5811551210948344E-4
зг	4.560217483429868E-4
кп	4.5141546805669414E-4
мр	4.455529295105035E-4
ыо	4.413654019775102E-4
мд	4.405278964709115E-4
оэ	4.401091437176122E-4
бн	4.3843413270441486E-4
зл	4.3801537995111553E-4
вм	4.3717787444451687E-4
дя	4.3299034691152356E-4
ср	4.321528414049249E-4
хн	4.321528414049249E-4
тл	4.3005907763842824E-4
уе	4.296403248851289E-4
чк	4.279653138719316E-4
мл	4.2210277532574094E-4
ге	4.179152477927476E-4
йр	4.174964950394483E-4
ию	4.1456522576635297E-4
дц	4.1414647301305364E-4
яг	4.124714619998563E-4
ыи	4.12052709246557E-4
мт	4.1163395649325765E-4
тч	4.1037769823335966E-4
еэ	4.0870268722016233E-4
вв	4.0493391244046835E-4
мч	4.04515159687169E-4
лч	4.003276321541757E-4
рк	3.986526211409784E-4
ящ	3.936275881013864E-4
вг	3.923713298414884E-4
лг	3.906963188282911E-4
шн	3.9027756607499175E-4
ыб	3.8483378028210044E-4
мм	3.839962747755018E-4
ищ	3.827400165156038E-4
нб	3.827400165156038E-4
юс	3.7813373622931114E-4
йб	3.777149834760118E-4
яр	3.6640865913692986E-4
дк	3.6473364812373253E-4
йч	3.613836260973379E-4
лт	3.613836260973379E-4
нм	3.605461205907392E-4
мг	3.592898623308412E-4
яж	3.538460765379499E-4
йг	3.5300857103135125E-4
ея	3.525898182780519E-4
вэ	3.496585490049566E-4
фр	3.4882104349835794E-4
иэ	3.484022907450586E-4
фа	3.479835379917593E-4
иа	3.471460324851606E-4
сы	3.458897742252626E-4
пы	3.454710214719633E-4
цы	3.446335159653646E-4
ащ	3.446335159653646E-4
пя	3.442147632120653E-4
лб	3.4253975219886797E-4
сд	3.3709596640597666E-4
ьр	3.36258460899378E-4
юн	3.31233427859786E-4
ощ	3.308146751064867E-4
лд	3.2788340583339137E-4
фо	3.2746465308009203E-4
чь	3.2620839482019404E-4
шу	3.2369587830039805E-4
рг	3.220208672872007E-4
зк	3.2076460902730273E-4
ыд	3.1992710352070407E-4
тм	3.136458122212141E-4
тб	3.1155204845471744E-4
уа	3.1155204845471744E-4
кк	3.1155204845471744E-4
нг	3.1155204845471744E-4
сх	3.094582846882208E-4
цо	3.094582846882208E-4
кб	3.0903953193492145E-4
ях	3.0610826266182613E-4
нч	3.040144988953295E-4
фе	3.015019823755335E-4
лм	2.952206910760435E-4
ою	2.952206910760435E-4
хр	2.9438318556944485E-4
яу	2.897769052831522E-4
фи	2.893581525298529E-4
жо	2.860081305034582E-4
юв	2.855893777501589E-4
вь	2.8517062499685956E-4
нж	2.8475187224356023E-4
ьу	2.843331194902609E-4
лл	2.830768612303629E-4
ыч	2.776330754374716E-4
рш	2.7679556993087293E-4
аф	2.763768171775736E-4
цу	2.7302679515117895E-4
юк	2.709330313846823E-4
хл	2.7051427863138296E-4
хк	2.7009552587808363E-4
ыз	2.671642566049883E-4
оф	2.671642566049883E-4
зя	2.6255797631869566E-4
сю	2.6130171805879767E-4
ьг	2.6088296530549834E-4
йу	2.57951696032403E-4
ыу	2.56695437772505E-4
юр	2.56695437772505E-4
хд	2.5585793226590636E-4
вб	2.537641684994097E-4
юп	2.520891574862124E-4
йл	2.512516519796137E-4
зб	2.495766409664164E-4
еа	2.4790162995321906E-4
мз	2.4790162995321906E-4
мэ	2.470641244466204E-4
ьл	2.3910782213393278E-4
ьэ	2.3910782213393278E-4
км	2.3910782213393278E-4
ху	2.3827031662733406E-4
йз	2.3743281112073534E-4
аа	2.357578001075379E-4
юч	2.349202946009392E-4
вч	2.3198902532784368E-4
рп	2.2905775605474817E-4
шо	2.2738274504155074E-4
дп	2.2654523953495202E-4
рх	2.257077340283533E-4
рр	2.2445147576845523E-4
жу	2.236139702618565E-4
бщ	2.2319521750855715E-4
юи	2.2152020649535972E-4
ац	2.1817018446896485E-4
еф	2.1482016244256998E-4
юм	2.1188889316947447E-4
пн	2.1105138766287575E-4
кж	2.0979512940297768E-4
юо	2.0937637664967832E-4
кд	2.0937637664967832E-4
нр	2.064451073765828E-4
хм	2.0518884911668473E-4
хт	2.0309508535018794E-4
рл	2.0309508535018794E-4
яя	2.0225757984358923E-4
мь	1.9932631057049372E-4
зс	1.9723254680399692E-4
йш	1.9723254680399692E-4
йж	1.9597628854409885E-4
оа	1.9597628854409885E-4
лз	1.9513878303750013E-4
нз	1.9472003028420077E-4
сб	1.9220751376440462E-4
дт	1.9011374999790783E-4
яэ	1.892762444913091E-4
бс	1.8885749173800975E-4
иф	1.863449752182136E-4
ыг	1.8592622246491424E-4
зп	1.813199421786213E-4
хб	1.792261784121245E-4
рю	1.7755116739892707E-4
оц	1.7378239261923284E-4
рб	1.691761123329399E-4
яю	1.6791985407304183E-4
жк	1.6666359581314375E-4
цв	1.662448430598444E-4
тг	1.6247606828015016E-4
тз	1.6247606828015016E-4
ню	1.6247606828015016E-4
зь	1.6038230451365337E-4
нщ	1.6038230451365337E-4
уу	1.5954479900705465E-4
йе	1.5786978799385722E-4
мж	1.5619477698065979E-4
тэ	1.54101013214163E-4
дм	1.520072494476662E-4
уэ	1.5075099118776813E-4
ею	1.499134856811694E-4
гк	1.4530720539487646E-4
кч	1.4530720539487646E-4
щу	1.448884526415771E-4
йа	1.4363219438167903E-4
хг	1.4153843061518224E-4
гв	1.37769655835488E-4
уя	1.3735090308218865E-4
сг	1.3651339757558993E-4
эр	1.3567589206899122E-4
яа	1.3358212830249442E-4
бк	1.277195897563034E-4
йэ	1.277195897563034E-4
кэ	1.268820842497047E-4
лэ	1.2604457874310597E-4
рч	1.2520707323650725E-4
юл	1.2520707323650725E-4
кз	1.247883204832079E-4
зж	1.2395081497660918E-4
кг	1.2395081497660918E-4
лр	1.226945567167111E-4
тж	1.2227580396341174E-4
рц	1.218570512101124E-4
тю	1.2101954570351368E-4
дз	1.197632874436156E-4
йц	1.197632874436156E-4
хе	1.1431950165072395E-4
чо	1.1390074889742459E-4
юз	1.1390074889742459E-4
зт	1.1306324339082587E-4
юц	1.1138823237762844E-4
гс	1.1138823237762844E-4
тц	1.1055072687102972E-4
ыж	1.1055072687102972E-4
рз	1.0929446861113164E-4
пь	1.0720070484463485E-4
дб	1.0678195209133549E-4
хч	1.0594444658473678E-4
пк	1.046881883248387E-4
пт	1.0217567180504255E-4
ьа	1.0175691905174319E-4
хз	1.0133816629844383E-4
щн	1.0133816629844383E-4
сш	1.0008190803854576E-4
рф	9.96631552852464E-5
ыэ	9.882564977864768E-5
сж	9.840689702534832E-5
ъя	9.75693915187496E-5
юж	9.715063876545025E-5
юш	9.673188601215089E-5
сз	9.631313325885153E-5
бв	9.547562775225281E-5
бъ	9.505687499895345E-5
ьц	9.421936949235474E-5
юг	9.25443584791573E-5
дю	9.128810021925923E-5
эп	9.003184195936115E-5
дд	9.003184195936115E-5
ьф	8.919433645276243E-5
шт	8.877558369946307E-5
зз	8.877558369946307E-5
вж	8.626306717966692E-5
уй	8.584431442636757E-5
жь	8.54255616730682E-5
яц	8.416930341317013E-5
дч	8.375055065987077E-5
нф	8.375055065987077E-5
юэ	7.998177588017655E-5
ъе	7.788801211367975E-5
чш	7.74692593603804E-5
йф	7.705050660708104E-5
фу	7.663175385378168E-5
сц	7.495674284058424E-5
сэ	7.495674284058424E-5
жс	7.495674284058424E-5
бэ	7.328173182738681E-5
яф	7.286297907408745E-5
дш	7.286297907408745E-5
йя	7.286297907408745E-5
пп	7.286297907408745E-5
ьх	7.202547356748873E-5
бь	7.202547356748873E-5
йх	7.202547356748873E-5
дг	7.160672081418937E-5
бх	7.118796806089002E-5
вх	6.951295704769258E-5
вц	6.951295704769258E-5
гп	6.909420429439322E-5
нл	6.783794603449515E-5
гт	6.658168777459707E-5
зч	6.658168777459707E-5
яш	6.616293502129771E-5
жч	6.574418226799836E-5
юу	6.448792400810028E-5
шп	6.365041850150156E-5
уф	6.155665473500477E-5
хэ	6.155665473500477E-5
ыа	6.071914922840606E-5
кя	6.030039647510671E-5
мх	6.030039647510671E-5
пс	6.030039647510671E-5
мф	5.9881643721807356E-5
эк	5.9462890968508004E-5
фл	5.904413821520865E-5
гб	5.904413821520865E-5
юе	5.86253854619093E-5
мш	5.820663270860995E-5
ыя	5.7369127202011246E-5
рщ	5.6950374448711894E-5
хж	5.653162169541254E-5
тх	5.611286894211319E-5
ьщ	5.527536343551449E-5
цк	5.443785792891578E-5
яй	5.443785792891578E-5
шв	5.401910517561643E-5
тф	5.192534140911967E-5
дэ	5.150658865582032E-5
гж	5.066908314922162E-5
чл	4.9831577642622914E-5
зэ	4.899407213602421E-5
нш	4.899407213602421E-5
лф	4.7737813876126155E-5
щь	4.73190611228268E-5
тш	4.690030836952745E-5
юф	4.690030836952745E-5
мц	4.64815556162281E-5
нэ	4.64815556162281E-5
эл	4.606280286292875E-5
хш	4.5644050109629396E-5
юа	4.480654460303069E-5
нх	4.480654460303069E-5
лш	4.438779184973134E-5
цп	4.355028634313264E-5
кш	4.355028634313264E-5
шм	4.3131533589833286E-5
юх	4.3131533589833286E-5
бм	4.2712780836533934E-5
гч	4.2712780836533934E-5
бю	4.187527532993523E-5
цн	4.0619017070037175E-5
цс	3.936275881013912E-5
дх	3.8106500550241065E-5
эс	3.685024229034301E-5
вф	3.685024229034301E-5
дж	3.51752312771456E-5
сф	3.43377257705469E-5
хф	3.391897301724755E-5
жб	3.3500220263948195E-5
кц	3.3500220263948195E-5
рэ	3.266271475734949E-5
эн	3.266271475734949E-5
уц	3.224396200405014E-5
гм	3.0987703744152085E-5
кф	3.0150198237553378E-5
пю	3.0150198237553378E-5
юя	2.9731445484254026E-5
чр	2.9312692730954674E-5
тщ	2.8893939977655322E-5
цт	2.8893939977655322E-5
юю	2.847518722435597E-5
пч	2.847518722435597E-5
зъ	2.7637681717757267E-5
лх	2.7218928964457915E-5
ыц	2.6381423457859212E-5
хц	2.596267070455986E-5
бб	2.5543917951260508E-5
кю	2.5543917951260508E-5
гз	2.5125165197961157E-5
кх	2.5125165197961157E-5
бж	2.4287659691362453E-5
бш	2.38689069380631E-5
хя	2.345015418476375E-5
гю	2.3031401431464398E-5
ыф	2.2612648678165046E-5
пв	2.2193895924865694E-5
чв	2.1775143171566342E-5
жп	2.1775143171566342E-5
съ	2.093763766496764E-5
хх	2.093763766496764E-5
чф	2.0518884911668287E-5
жж	2.0518884911668287E-5
цм	1.9681379405069584E-5
зш	1.884387389847088E-5
вщ	1.842512114517153E-5
бд	1.8006368391872177E-5
жв	1.8006368391872177E-5
лц	1.8006368391872177E-5
шс	1.7587615638572825E-5
ыщ	1.7587615638572825E-5
зц	1.7587615638572825E-5
дъ	1.7168862885273473E-5
цб	1.675011013197412E-5
шр	1.675011013197412E-5
мю	1.633135737867477E-5
фы	1.5493851872076066E-5
цд	1.5493851872076066E-5
эг	1.5493851872076066E-5
жг	1.5493851872076066E-5
фя	1.4237593612178006E-5
жл	1.4237593612178006E-5
лщ	1.4237593612178006E-5
фс	1.3818840858878652E-5
що	1.3818840858878652E-5
жт	1.3400088105579299E-5
цз	1.2981335352279945E-5
бт	1.2981335352279945E-5
пэ	1.2981335352279945E-5
эв	1.2562582598980592E-5
гэ	1.2562582598980592E-5
вю	1.2143829845681238E-5
гг	1.2143829845681238E-5
гш	1.2143829845681238E-5
чп	1.1725077092381885E-5
эш	1.1725077092381885E-5
чс	1.1306324339082531E-5
шб	1.1306324339082531E-5
щп	1.1306324339082531E-5
жм	1.1306324339082531E-5
зф	1.1306324339082531E-5
пш	1.1306324339082531E-5
жр	1.0887571585783178E-5
пб	1.0887571585783178E-5
фт	1.0468818832483825E-5
цч	1.0050066079184471E-5
эм	1.0050066079184471E-5
эф	1.0050066079184471E-5
бч	1.0050066079184471E-5
бз	9.631313325885118E-6
пд	9.631313325885118E-6
бп	9.212560572585764E-6
мщ	9.212560572585764E-6
тъ	8.79380781928641E-6
фп	8.79380781928641E-6
цг	8.79380781928641E-6
шд	8.79380781928641E-6
дф	8.79380781928641E-6
жз	8.79380781928641E-6
йю	8.79380781928641E-6
пм	8.79380781928641E-6
бц	7.956302312687704E-6
йщ	7.956302312687704E-6
шж	7.53754955938835E-6
эз	7.53754955938835E-6
пг	7.53754955938835E-6
пз	7.53754955938835E-6
пц	7.53754955938835E-6
цэ	7.118796806088998E-6
эх	7.118796806088998E-6
жэ	7.118796806088998E-6
фн	6.700044052789645E-6
фч	6.700044052789645E-6
цр	6.700044052789645E-6
эд	6.700044052789645E-6
эй	6.700044052789645E-6
юй	6.700044052789645E-6
жя	6.700044052789645E-6
шг	6.2812912994902925E-6
цл	5.86253854619094E-6
щр	5.86253854619094E-6
эо	5.86253854619094E-6
зх	5.86253854619094E-6
фф	5.443785792891587E-6
ця	5.443785792891587E-6
чд	5.025033039592235E-6
фв	4.606280286292882E-6
цж	4.606280286292882E-6
цц	4.606280286292882E-6
чм	4.606280286292882E-6
бг	4.606280286292882E-6
въ	4.606280286292882E-6
фм	4.1875275329935295E-6
фд	3.768774779694177E-6
чч	3.768774779694177E-6
шз	3.768774779694177E-6
гх	3.768774779694177E-6
фб	3.350022026394824E-6
фк	3.350022026394824E-6
шф	3.350022026394824E-6
ыю	3.350022026394824E-6
эи	3.350022026394824E-6
чз	2.931269273095471E-6
шч	2.931269273095471E-6
шя	2.931269273095471E-6
эб	2.931269273095471E-6
эж	2.931269273095471E-6
бф	2.931269273095471E-6
гф	2.931269273095471E-6
гь	2.931269273095471E-6
жц	2.931269273095471E-6
жю	2.931269273095471E-6
зщ	2.931269273095471E-6
фг	2.5125165197961178E-6
хъ	2.5125165197961178E-6
цх	2.5125165197961178E-6
чб	2.5125165197961178E-6
шх	2.5125165197961178E-6
эа	2.5125165197961178E-6
гц	2.5125165197961178E-6
гя	2.5125165197961178E-6
хщ	2.0937637664967647E-6
цф	2.0937637664967647E-6
цш	2.0937637664967647E-6
щс	2.0937637664967647E-6
ьё	2.0937637664967647E-6
зю	2.0937637664967647E-6
кь	2.0937637664967647E-6
пж	2.0937637664967647E-6
пф	2.0937637664967647E-6
фь	1.6750110131974117E-6
фю	1.6750110131974117E-6
хю	1.6750110131974117E-6
чг	1.6750110131974117E-6
шш	1.6750110131974117E-6
щв	1.6750110131974117E-6
щз	1.6750110131974117E-6
эу	1.6750110131974117E-6
ёр	1.6750110131974117E-6
кщ	1.6750110131974117E-6
фз	1.2562582598980587E-6
фш	1.2562582598980587E-6
фэ	1.2562582598980587E-6
шц	1.2562582598980587E-6
шэ	1.2562582598980587E-6
щд	1.2562582598980587E-6
щк	1.2562582598980587E-6
щт	1.2562582598980587E-6
ъю	1.2562582598980587E-6
ээ	1.2562582598980587E-6
дщ	1.2562582598980587E-6
сщ	8.375055065987059E-7
чж	8.375055065987059E-7
чх	8.375055065987059E-7
чэ	8.375055065987059E-7
шю	8.375055065987059E-7
щл	8.375055065987059E-7
щэ	8.375055065987059E-7
ён	8.375055065987059E-7
лё	8.375055065987059E-7
пщ	8.375055065987059E-7
сй	4.1875275329935293E-7
сё	4.1875275329935293E-7
тё	4.1875275329935293E-7
фж	4.1875275329935293E-7
фх	4.1875275329935293E-7
фц	4.1875275329935293E-7
фщ	4.1875275329935293E-7
хй	4.1875275329935293E-7
цй	4.1875275329935293E-7
чя	4.1875275329935293E-7
щб	4.1875275329935293E-7
щж	4.1875275329935293E-7
щм	4.1875275329935293E-7
щх	4.1875275329935293E-7
щч	4.1875275329935293E-7
щя	4.1875275329935293E-7
ъщ	4.1875275329935293E-7
ыё	4.1875275329935293E-7
ьй	4.1875275329935293E-7
эе	4.1875275329935293E-7
эч	4.1875275329935293E-7
эя	4.1875275329935293E-7
ёа	4.1875275329935293E-7
ёб	4.1875275329935293E-7
ёи	4.1875275329935293E-7
ёк	4.1875275329935293E-7
ём	4.1875275329935293E-7
ёт	4.1875275329935293E-7
вй	4.1875275329935293E-7
гй	4.1875275329935293E-7
дй	4.1875275329935293E-7
дё	4.1875275329935293E-7
жф	4.1875275329935293E-7
жх	4.1875275329935293E-7
жш	4.1875275329935293E-7
жё	4.1875275329935293E-7
лъ	4.1875275329935293E-7
мй	4.1875275329935293E-7
пх	4.1875275329935293E-7
