2грамма	частота
фр	4.7782696126955667E-4
иг	4.7782696126955667E-4
ке	4.7004476320327724E-4
вр	4.6848832359002135E-4
оф	4.653754443635096E-4
бя	4.638190047502537E-4
чн	4.575932462972302E-4
шл	4.544803670707184E-4
ющ	4.2957733325862425E-4
зг	4.2957733325862425E-4
мя	4.2957733325862425E-4
ют	4.1868225596583303E-4
цо	4.093436182862977E-4
шк	4.0778717867304186E-4
ща	4.0467429944653007E-4
ьш	4.0311785983327417E-4
нс	4.0000498060676243E-4
рд	3.9689210138025064E-4
сы	3.9533566176699474E-4
кт	3.937792221537389E-4
иж	3.8444058447420357E-4
ья	3.813277052476918E-4
ея	3.673197487283888E-4
рж	3.642068695018771E-4
дя	3.595375506621094E-4
ух	3.5642467143559765E-4
кл	3.5486823182234175E-4
ью	3.5331179220908585E-4
иш	3.5331179220908585E-4
пя	3.5331179220908585E-4
ыр	3.455295941428064E-4
тк	3.439731545295506E-4
ын	3.439731545295506E-4
юд	3.439731545295506E-4
ею	3.424167149162947E-4
йн	3.424167149162947E-4
ьм	3.393038356897829E-4
лж	3.299651980102476E-4
шн	3.284087583969917E-4
шо	3.268523187837358E-4
лд	3.268523187837358E-4
ям	3.2529587917047993E-4
шь	3.206265603307123E-4
сч	3.175136811042005E-4
зи	3.1128792265117697E-4
юб	3.0661860381140933E-4
сд	3.0506216419815343E-4
вп	3.0506216419815343E-4
ун	3.019492849716417E-4
йт	2.988364057451299E-4
 ц	2.957235265186181E-4
яг	2.957235265186181E-4
гн	2.9261064729210637E-4
дт	2.894977680655946E-4
ию	2.8794132845233873E-4
шу	2.8482844922582694E-4
дъ	2.8327200961257104E-4
рг	2.786026907728034E-4
вд	2.7237693231977987E-4
тл	2.692640530932681E-4
ц 	2.692640530932681E-4
ец	2.692640530932681E-4
ио	2.692640530932681E-4
дс	2.6459473425350044E-4
яв	2.6303829464024455E-4
ср	2.583689758004769E-4
зу	2.583689758004769E-4
рв	2.583689758004769E-4
зм	2.56812536187221E-4
рк	2.521432173474534E-4
бн	2.490303381209416E-4
лн	2.490303381209416E-4
бк	2.459174588944298E-4
ео	2.4436101928117395E-4
б 	2.3969170044140628E-4
рс	2.3502238160163862E-4
ащ	2.3502238160163862E-4
рш	2.3190950237512686E-4
рм	2.3035306276187096E-4
йл	2.2568374392210332E-4
ци	2.2257086469559153E-4
чк	2.2257086469559153E-4
мп	2.2257086469559153E-4
ъе	2.2101442508233566E-4
нк	2.179015458558239E-4
ип	2.16345106242568E-4
лч	2.1011934778954446E-4
рю	2.070064685630327E-4
зе	2.070064685630327E-4
дк	2.054500289497768E-4
ж 	2.0389358933652093E-4
вт	2.0078071011000916E-4
яя	1.9922427049675327E-4
пы	1.945549516569856E-4
ущ	1.9299851204372973E-4
чь	1.9299851204372973E-4
жу	1.8832919320396207E-4
нч	1.8832919320396207E-4
оо	1.8832919320396207E-4
ф 	1.836598743641944E-4
сх	1.8210343475093854E-4
ык	1.8210343475093854E-4
йд	1.7899055552442677E-4
фа	1.7743411591117088E-4
зл	1.75877676297915E-4
цк	1.7120835745814734E-4
зж	1.7120835745814734E-4
ъю	1.6965191784489145E-4
кв	1.6809547823163558E-4
нг	1.649825990051238E-4
бщ	1.634261593918679E-4
вь	1.6186971977861202E-4
дц	1.6186971977861202E-4
еи	1.6186971977861202E-4
зк	1.6186971977861202E-4
тч	1.6031328016535615E-4
ч 	1.6031328016535615E-4
шт	1.5875684055210025E-4
хи	1.5253108209907672E-4
ню	1.4941820287256495E-4
хн	1.4786176325930905E-4
лг	1.4786176325930905E-4
уе	1.4630532364605318E-4
зр	1.4630532364605318E-4
зс	1.4630532364605318E-4
юс	1.447488840327973E-4
ящ	1.447488840327973E-4
зб	1.4319244441954142E-4
нщ	1.4319244441954142E-4
вм	1.4007956519302965E-4
ях	1.3852312557977375E-4
фе	1.3696668596651786E-4
ау	1.35410246353262E-4
рх	1.3074092751349432E-4
мс	1.3074092751349432E-4
тд	1.2918448790023846E-4
ыч	1.2918448790023846E-4
ьз	1.2918448790023846E-4
сю	1.2762804828698256E-4
хв	1.2762804828698256E-4
вк	1.245151690604708E-4
вя	1.245151690604708E-4
ощ	1.245151690604708E-4
ып	1.229587294472149E-4
рб	1.229587294472149E-4
аи	1.2140228983395903E-4
ху	1.1984585022070314E-4
тц	1.1828941060744725E-4
яч	1.1828941060744725E-4
цы	1.1673297099419136E-4
