2грамма	частота
ха	9.01300757252881E-4
ца	8.956926636521963E-4
кн	8.956926636521963E-4
йк	8.940903511948578E-4
ды	8.72459133020788E-4
йв	8.72459133020788E-4
дж	8.644475707340955E-4
ыт	8.5964063336208E-4
ял	8.572371646760722E-4
ье	8.484244461607104E-4
хи	8.316001653586562E-4
уш	8.291966966726484E-4
ын	8.291966966726484E-4
яи	8.259920717579714E-4
ып	7.803261667238241E-4
шк	7.715134482084624E-4
мя	7.691099795224546E-4
гу	7.635018859217698E-4
иш	7.602972610070928E-4
йд	7.570926360924158E-4
вш	7.562914798637466E-4
чк	7.538880111777388E-4
тя	7.506833862630618E-4
йт	7.490810738057233E-4
ьм	7.402683552903616E-4
рк	7.322567930036691E-4
вз	7.314556367749998E-4
кв	7.242452307169765E-4
дс	7.186371371162918E-4
вт	7.16233668430284E-4
ух	7.074209499149223E-4
йм	7.074209499149223E-4
еу	7.058186374575838E-4
вд	6.97005918942222E-4
ещ	6.913978253415373E-4
ьи	6.889943566555295E-4
яо	6.889943566555295E-4
зе	6.84187419283514E-4
мк	6.801816381401677E-4
иж	6.737723883108137E-4
нп	6.673631384814597E-4
ык	6.641585135667827E-4
яз	6.641585135667827E-4
дь	6.497377014507362E-4
ющ	6.465330765360592E-4
чу	6.401238267067052E-4
тт	6.361180455633589E-4
уи	6.361180455633589E-4
ге	6.321122644200127E-4
юб	6.257030145906587E-4
нг	6.257030145906587E-4
йи	6.232995459046509E-4
ци	6.104810462459429E-4
хв	6.056741088739274E-4
зы	6.048729526452581E-4
йо	6.008671715019119E-4
рс	5.944579216725579E-4
ьо	5.936567654438886E-4
лп	5.936567654438886E-4
рв	5.936567654438886E-4
ыш	5.928556092152194E-4
иу	5.912532967578809E-4
вя	5.888498280718731E-4
зи	5.872475156145346E-4
яб	5.856452031571961E-4
ьт	5.848440469285269E-4
яе	5.800371095565114E-4
ьд	5.784347970991729E-4
тл	5.672186098978034E-4
тд	5.640139849831263E-4
сы	5.592070476111108E-4
ью	5.584058913824416E-4
мм	5.584058913824416E-4
нв	5.568035789251031E-4
лв	5.552012664677646E-4
шл	5.479908604097413E-4
мб	5.447862354950643E-4
ья	5.431839230377258E-4
хп	5.415816105803873E-4
ец	5.399792981230488E-4
уз	5.375758294370411E-4
хс	5.335700482936948E-4
иа	5.319677358363563E-4
нц	5.24757329778333E-4
рм	5.199503924063175E-4
шь	5.175469237203098E-4
юс	5.167457674916405E-4
яг	5.167457674916405E-4
хн	5.111376738909558E-4
лм	5.071318927476095E-4
мл	5.063307365189403E-4
ыр	4.967168617749093E-4
ьш	4.967168617749093E-4
фи	4.951145493175708E-4
жо	4.89506455716886E-4
