2грамма	частота
жа	0.0010029406543951445
нт	0.0010015908015628494
 ф	9.928167581529312E-4
лю	9.887671996560458E-4
чн	9.833677883268653E-4
мы	9.813430090784227E-4
жд	9.759435977492423E-4
кл	9.732438920846525E-4
сс	9.671695543393255E-4
ап	9.671695543393255E-4
це	9.583955109294086E-4
лс	9.550208788486714E-4
ыв	9.442220561903122E-4
уг	9.347730863642479E-4
ке	9.340981599481004E-4
ук	9.192497787928565E-4
дв	9.104757353829397E-4
ша	9.057512504699075E-4
уч	9.050763240537601E-4
аг	8.99001986308433E-4
су	8.882031636500738E-4
зв	8.882031636500738E-4
пу	8.699801504140927E-4
ги	8.544568428427013E-4
еп	8.490574315135217E-4
аш	8.463577258489319E-4
иц	8.429830937681947E-4
ои	8.261099333645084E-4
нс	8.25435006948361E-4
лы	8.132863314577069E-4
уб	8.058621408800849E-4
см	7.937134653894308E-4
ач	7.869642012279563E-4
дл	7.781901578180395E-4
ьк	7.71440893656565E-4
ии	7.71440893656565E-4
би	7.700910408242701E-4
зо	7.667164087435328E-4
аб	7.57942365333616E-4
жн	7.56592512501321E-4
ош	7.552426596690262E-4
ур	7.484933955075517E-4
ца	7.471435426752568E-4
тк	7.464686162591093E-4
иг	7.437689105945195E-4
ды	7.349948671846027E-4
зд	7.289205294392756E-4
вл	7.268957501908333E-4
еж	7.268957501908333E-4
уп	7.208214124455062E-4
ют	7.208214124455062E-4
дж	7.17446780364769E-4
еш	7.147470747001792E-4
кт	7.046231784579674E-4
ха	6.96524061464198E-4
ьс	6.749264161474796E-4
рд	6.729016368990373E-4
ян	6.675022255698577E-4
уш	6.607529614083832E-4
ву	6.533287708307612E-4
яд	6.445547274208444E-4
шк	6.418550217562546E-4
г 	6.337559047624852E-4
чк	6.263317141848632E-4
ех	6.222821556879785E-4
гу	6.209323028556836E-4
нд	6.101334801973244E-4
ох	6.040591424519974E-4
оя	5.905606141290484E-4
ув	5.784119386383943E-4
ыс	5.723376008930672E-4
вш	5.709877480607723E-4
ещ	5.662632631477402E-4
яс	5.635635574831504E-4
вр	5.588390725701182E-4
иб	5.581641461539708E-4
зе	5.568142933216759E-4
тя	5.547895140732335E-4
дь	5.473653234956116E-4
нк	5.40616059334137E-4
йн	5.385912800856947E-4
ющ	5.379163536695473E-4
чу	5.372414272533998E-4
ыт	5.3454172158881E-4
ух	5.325169423403677E-4
мя	5.325169423403677E-4
ял	5.217181196820085E-4
лк	5.21043193265861E-4
рк	5.163187083528289E-4
ге	5.156437819366814E-4
 ц	5.122691498559442E-4
зы	5.095694441913544E-4
ун	5.07544664942912E-4
иш	5.068697385267646E-4
ци	4.899965781230783E-4
сы	4.710986384709483E-4
ыш	4.697487856386533E-4
ью	4.6164966864488323E-4
вя	4.589499629802932E-4
шл	4.582750365641457E-4
ье	4.582750365641457E-4
дс	4.562502573157032E-4
вз	4.555753308995557E-4
зи	4.522006988188182E-4
юб	4.427517289927531E-4
шь	4.360024648312781E-4
ям	4.3465261199898307E-4
нц	4.3397768558283556E-4
лн	4.272284214213605E-4
нг	4.1912930442759047E-4
йс	4.1642959876300045E-4
ец	4.1305496668226293E-4
фи	4.083304817692304E-4
хи	3.9820658552701784E-4
ц 	3.9685673269472283E-4
иж	3.8538298362021526E-4
ою	3.8538298362021526E-4
рв	3.8470805720406775E-4
кн	3.8200835153947774E-4
жо	3.8065849870718273E-4
ья	3.759340137941502E-4
рс	3.732343081295602E-4
ща	3.732343081295602E-4
ж 	3.725593817134127E-4
ящ	3.6918474963267516E-4
б 	3.6581011755193764E-4
зу	3.6513519113579013E-4
ьш	3.617605590550526E-4
рм	3.583859269743151E-4
ип	3.570360741420201E-4
дя	3.4353754581907E-4
яв	3.428626194029225E-4
бя	3.415127665706275E-4
эр	3.3948798732218497E-4
тл	3.3611335524144745E-4
зм	3.3476350240915244E-4
ио	3.313888703284149E-4
фо	3.286891646638249E-4
ау	3.286891646638249E-4
гн	3.273393118315299E-4
рь	3.2328975333464487E-4
ию	3.2261482691849737E-4
бн	3.2193990050234986E-4
уз	3.1924019483775984E-4
вк	3.1924019483775984E-4
зр	3.1924019483775984E-4
рл	3.1856526842161234E-4
ык	3.1789034200546484E-4
зл	3.138407835085798E-4
йт	3.124909306762848E-4
шн	3.118160042601373E-4
ыр	3.118160042601373E-4
дк	3.111410778439898E-4
як	3.0709151934710477E-4
зг	3.0371688726636725E-4
фе	3.0169210801792473E-4
рж	2.996673287694822E-4
ущ	2.983174759371872E-4
сч	2.956177702725972E-4
пы	2.929180646080072E-4
кс	2.9089328535956467E-4
рг	2.8954343252726966E-4
ьм	2.8751865327882715E-4
мл	2.827941683657946E-4
ащ	2.807693891173521E-4
яз	2.767198306204671E-4
фа	2.7402012495587706E-4
цы	2.7334519853972956E-4
пя	2.7132041929128705E-4
ео	2.7064549287513954E-4
чь	2.6862071362669703E-4
шу	2.679457872105495E-4
жу	2.665959343782545E-4
оу	2.665959343782545E-4
вд	2.625463758813695E-4
ын	2.60521596632927E-4
дц	2.5714696455218946E-4
рр	2.456732154776819E-4
юд	2.4094873056464946E-4
яе	2.395988777323545E-4
нч	2.395988777323545E-4
ср	2.3824902490005956E-4
уе	2.3622424565161712E-4
хл	2.3622424565161712E-4
жк	2.308248343224373E-4
 ю	2.3014990790628983E-4
ощ	2.2880005507399488E-4
оо	2.281251286578474E-4
рю	2.2407557016096254E-4
рш	2.2340064374481506E-4
кв	2.220507909125201E-4
вт	2.1867615883178272E-4
зя	2.1867615883178272E-4
ищ	2.1800123241563524E-4
иа	2.1732630599948776E-4
ях	2.1530152675104533E-4
вп	2.1395167391875038E-4
ея	2.132767475026029E-4
шо	2.1260182108645543E-4
цо	2.10577041838013E-4
лж	2.10577041838013E-4
хр	2.0990211542186552E-4
оф	2.0652748334112813E-4
вь	2.0382777767653822E-4
хе	2.0247792484424327E-4
ху	1.9775343993121093E-4
п 	1.9167910218588363E-4
